Date,price
2011-08-19,86.97266387939453
2011-08-22,87.04216003417969
2011-08-23,89.90674591064453
2011-08-24,91.17305755615234
2011-08-25,89.78321838378906
2011-08-26,91.08810424804688
2011-08-29,93.70561981201172
2011-08-30,93.95269012451172
2011-08-31,94.36964416503906
2011-09-01,93.38134002685547
2011-09-02,90.99546813964844
2011-09-06,90.33143615722656
2011-09-07,92.87944793701172
2011-09-08,91.914306640625
2011-09-09,89.5052490234375
2011-09-12,90.08434295654297
2011-09-13,90.91053009033203
2011-09-14,92.16908264160156
2011-09-15,93.75968170166016
2011-09-16,94.3145980834961
2011-09-19,93.37550354003906
2011-09-20,93.2668228149414
2011-09-21,90.51934814453125
2011-09-22,87.59336853027344
2011-09-23,88.12114715576172
2011-09-26,90.21665954589844
2011-09-27,91.22562408447266
2011-09-28,89.36292266845703
2011-09-29,90.06922149658203
2011-09-30,87.8184585571289
2011-10-03,85.31932830810547
2011-10-04,87.18978881835938
2011-10-05,88.80411529541016
2011-10-06,90.41069030761719
2011-10-07,89.80532836914062
2011-10-10,92.80891418457031
2011-10-11,92.90206909179688
2011-10-12,93.71698760986328
2011-10-13,93.53070068359375
2011-10-14,95.12954711914062
2011-10-17,93.31341552734375
2011-10-18,95.13731384277344
2011-10-19,94.01190185546875
2011-10-20,94.42329406738281
2011-10-21,96.21610260009766
2011-10-24,97.39581298828125
2011-10-25,95.50205993652344
2011-10-26,96.47223663330078
2011-10-27,99.83285522460938
2011-10-28,99.80957794189453
2011-10-31,97.40359497070312
2011-11-01,94.6871566772461
2011-11-02,96.23164367675781
2011-11-03,97.98565673828125
2011-11-04,97.38806915283203
2011-11-07,97.99345397949219
2011-11-08,99.25074768066406
2011-11-09,95.58744812011719
2011-11-10,96.4877700805664
2011-11-11,98.30390930175781
2011-11-14,97.3725357055664
2011-11-15,97.85376739501953
2011-11-16,96.30148315429688
2011-11-17,94.77250671386719
2011-11-18,94.67163848876953
2011-11-21,92.87102508544922
2011-11-22,92.5062484741211
2011-11-23,90.46502685546875
2011-11-25,90.29429626464844
2011-11-28,92.90982055664062
2011-11-29,93.1737060546875
2011-11-30,97.00775146484375
2011-12-01,96.9922103881836
2011-12-02,96.90685272216797
2011-12-05,97.96240997314453
2011-12-06,97.99345397949219
2011-12-07,98.35822296142578
2011-12-08,96.20059204101562
2011-12-09,97.8304214477539
2011-12-12,96.40240478515625
2011-12-13,95.50205993652344
2011-12-14,94.48536682128906
2011-12-15,94.82686614990234
2011-12-16,94.96743774414062
2011-12-19,93.9520492553711
2011-12-20,96.79503631591797
2011-12-21,96.9825439453125
2011-12-22,97.8416748046875
2011-12-23,98.71646881103516
2011-12-27,98.79454040527344
2011-12-28,97.49803161621094
2011-12-29,98.5055923461914
2011-12-30,98.02133178710938
2012-01-03,99.58341979980469
2012-01-04,99.7396240234375
2012-01-05,100.00519561767578
2012-01-06,99.74745178222656
2012-01-09,99.98958587646484
2012-01-10,100.85652160644531
2012-01-11,100.91121673583984
2012-01-12,101.15333557128906
2012-01-13,100.63002014160156
2012-01-17,101.02055358886719
2012-01-18,102.13746643066406
2012-01-19,102.67639923095703
2012-01-20,103.0590591430664
2012-01-23,102.79354095458984
2012-01-24,102.67639923095703
2012-01-25,103.53550720214844
2012-01-26,103.00440216064453
2012-01-27,102.9575424194336
2012-01-30,102.6060562133789
2012-01-31,102.56703186035156
2012-02-01,103.4652328491211
2012-02-02,103.6292724609375
2012-02-03,105.08198547363281
2012-02-06,105.0116958618164
2012-02-07,105.27723693847656
2012-02-08,105.5896987915039
2012-02-09,105.72247314453125
2012-02-10,104.94139099121094
2012-02-13,105.72247314453125
2012-02-14,105.5896987915039
2012-02-15,105.09760284423828
2012-02-16,106.26136779785156
